"food_id","food_name","portion_size","calorie","protein_gr","carbohydrate_gr","fat_gr"
"81203000",Shortening,Per 100g,884.0,0.0,0.0,99.97
"81204000",Ghee,Per 100g,876.0,0.28,0.0,99.48
"81301000",Garlic sauce,Per 100g,683.0,1.43,2.87,74.02
"81301020",Lemon-butter sauce (Includes: butter sauce),Per 100g,671.0,0.8,0.74,74.0
"81302010",Hollandaise sauce (Includes: bernaise),Per 100g,546.0,5.4,1.03,57.98
"81302040",Sandwich spread,Per 100g,389.0,0.9,22.4,34.0
"81302050",Tartar sauce,Per 100g,211.0,1.0,13.3,16.7
"81302060",Horseradish sauce,Per 100g,503.0,1.09,10.05,50.89
"81302070",Pesto sauce,Per 100g,580.0,8.61,5.67,59.17
"81308100",Fry sauce (Includes: mayo ketchup),Per 100g,535.0,0.98,7.28,56.16
"81308200",Sauce,Per 100g,109.0,1.59,12.72,5.67
"81312100",Curry sauce,Per 100g,95.0,1.39,5.03,8.22
"81322000",Honey butter,Per 100g,485.0,0.53,48.5,33.85
"82101000",Vegetable oil,Per 100g,900.0,0.0,0.0,100.0
"82101300",Almond oil (Includes: apricot kernel),Per 100g,884.0,0.0,0.0,100.0
"82101500",Coconut oil,Per 100g,895.0,0.0,0.84,99.1
"82102000",Corn oil (Includes: Mazola Corn Oil; Mazola oil,Per 100g,900.0,0.0,0.0,100.0
"82103000",Cottonseed oil,Per 100g,884.0,0.0,0.0,100.0
"82103500",Flaxseed oil,Per 100g,884.0,0.11,0.0,99.98
"82104000",Olive oil,Per 100g,900.0,0.0,0.0,100.0
"82105000",Peanut oil,Per 100g,900.0,0.0,0.0,100.0
"82105500",Canola oil (Includes: rapeseed),Per 100g,900.0,0.0,0.0,100.0
"82106000",Safflower oil,Per 100g,900.0,0.0,0.0,100.0
"82107000",Sesame oil,Per 100g,884.0,0.0,0.0,100.0
"82108000",Soybean oil,Per 100g,900.0,0.0,0.0,100.0
"82108500",Sunflower oil,Per 100g,900.0,0.0,0.0,100.0
"82108700",Walnut oil,Per 100g,884.0,0.0,0.0,100.0
"82109000",Wheat germ oil,Per 100g,884.0,0.0,0.0,100.0
"83100100",Salad dressing,Per 100g,430.0,1.32,5.9,44.54
"83101000",Blue or roquefort cheese dressing (Includes: Blue or roquefort cheese dressing,Per 100g,484.0,1.37,4.77,51.1
"83101600",Bacon and tomato dressing,Per 100g,326.0,1.8,2.0,35.0
"83102000",Caesar dressing (Includes: Caesar dressing,Per 100g,542.0,2.17,3.3,57.85
"83103000",Coleslaw dressing (Includes: Coleslaw dressing,Per 100g,404.0,0.85,22.4,34.53
"83104000",French or Catalina dressing (Includes: French or Catalina dressing,Per 100g,419.0,0.87,18.79,39.07
"83105500",Honey mustard dressing (Includes: Honey mustard dressing,Per 100g,464.0,0.87,23.33,40.83
"83106000",Italian dressing,Per 100g,240.0,0.41,12.12,21.12
"83107000",Mayonnaise,Per 100g,680.0,0.96,0.57,74.85
"83108000",Vegan mayonnaise (Includes: imitation; Vegenaise; vegan mayonnaise),Per 100g,232.0,0.3,16.0,19.2
"83109000",Russian dressing (Includes: Russian dressing,Per 100g,355.0,0.69,31.9,26.18
"83110000",Mayonnaise-type salad dressing (Includes: Miracle Whip; Mayonnaise-type salad dressing,Per 100g,250.0,0.65,14.78,21.6
"83112000",Avocado dressing (Includes: Green Goddess),Per 100g,427.0,1.9,7.36,43.33
"83112400",Creamy Italian dressing (Includes: parmesan,Per 100g,268.0,0.55,11.19,24.63
"83112950",Poppy seed dressing,Per 100g,399.0,0.92,23.73,33.33
"83112990",Sesame dressing (Includes: Asian dressing; Oriental dressing; Soy Ginger dressing; sesame sauce),Per 100g,443.0,3.1,8.6,45.2
"83113500",Ranch dressing (Includes: NFS),Per 100g,430.0,1.32,5.9,44.54
"83114000",Thousand Island dressing (Includes: McDonald's Big Mac sauce; Thousand Island dressing,Per 100g,379.0,1.09,14.64,35.06
"83115000",Fruit dressing (Includes: yogurt dressing),Per 100g,219.0,2.51,12.42,17.97
"83201000",Blue or roquefort cheese dressing,Per 100g,300.0,1.44,15.18,26.06
"83201500",Creamy Italian dressing,Per 100g,111.0,0.56,9.54,7.78
"83202020",French or Catalina dressing,Per 100g,222.0,0.58,31.22,11.52
"83203000",Caesar dressing,Per 100g,110.0,0.3,18.6,4.4
"83204050",Mayonnaise-type salad dressing,Per 100g,158.0,0.65,16.4,10.0
"83204500",Honey mustard dressing,Per 100g,207.0,0.98,28.26,10.0
"83205560",Ranch dressing,Per 100g,160.0,1.5,7.0,14.0
"83206500",Sesame dressing,Per 100g,102.0,0.39,9.99,6.68
"83207000",Thousand Island dressing,Per 100g,195.0,0.83,24.06,11.32
"83208500",Korean dressing or marinade,Per 100g,348.0,3.17,12.66,31.41
"89901010",Cream sauce,Per 100g,175.0,0.83,10.6,14.17
"89901040",Soy based sauce,Per 100g,89.0,1.65,20.07,0.15
"89901050",Tomato sauce,Per 100g,104.0,0.48,12.08,6.15
"89902050",Pepper,Per 100g,27.0,0.81,5.72,0.12
"91101000",Sugar,Per 100g,401.0,0.0,99.6,0.32
"91106010",Sugar substitute and sugar blend (Includes: Domino Light),Per 100g,399.0,0.0,99.35,0.31
"91107000",Sugar substitute,Per 100g,336.0,0.0,91.17,0.0
"91300010",Syrup,Per 100g,265.0,0.0,69.6,0.1
"91300100",Pancake syrup (Includes: cane; buttered blends; maple; maple cream),Per 100g,265.0,0.0,69.6,0.1
"91301030",Corn syrup (Includes: Karo),Per 100g,283.0,0.0,76.79,0.2
"91301050",Blueberry syrup (Includes: all other fruit flavors),Per 100g,341.0,0.0,85.13,0.0
"91301080",Chocolate syrup (Includes: Nestle Quik; Hershey's; chocolate sauce),Per 100g,269.0,0.0,67.21,0.0
"91301081",Chocolate syrup,Per 100g,153.0,1.4,34.56,0.97
"91301100",Simple syrup (Includes: sugar and water; grenadine),Per 100g,184.0,0.0,45.58,0.15
"91301130",Strawberry drink syrup (Includes: Nestle Quik; Hershey's; flavors other than chocolate),Per 100g,261.0,0.0,65.1,0.02
"91301510",Pancake syrup,Per 100g,165.0,0.0,44.55,0.0
"91302010",Honey,Per 100g,304.0,0.3,82.4,0.0
"91302020",Agave liquid sweetener (Includes: blue agave),Per 100g,310.0,0.09,76.37,0.45
"91303000",Molasses,Per 100g,290.0,0.0,74.73,0.1
"91304010",Topping,Per 100g,216.0,1.21,57.01,0.0
"91304090",Chocolate hazelnut spread (Includes: Nutella; chocolate spread; other nuts),Per 100g,539.0,5.41,62.36,29.73
"91305010",Icing,Per 100g,397.0,1.1,63.2,17.6
"91306020",Caramel dip,Per 100g,295.0,1.16,48.47,12.33
"91306030",Chocolate dip (Includes: chocolate fondue),Per 100g,393.0,3.33,65.31,13.22
"91306040",Dessert dip (Includes: fruit dip; vanilla dip; cinnamon dip; all flavors other than chocoloate or caramel dip),Per 100g,249.0,6.01,22.48,15.05
"91361010",Sweet and sour sauce,Per 100g,154.0,0.27,38.22,0.02
"91361040",Dessert sauce (Includes: vanilla; rum; sweet cream; hard),Per 100g,150.0,0.09,19.53,7.95
"91361050",Duck sauce (Includes: chasni; plum sauce),Per 100g,245.0,0.36,60.66,0.13
"91400000",Jam or jelly,Per 100g,261.0,0.18,67.12,0.03
"91401000",Jelly,Per 100g,266.0,0.15,69.95,0.02
"91402000",Jam (Includes: preserve),Per 100g,278.0,0.37,68.86,0.07
"91403000",Fruit butter (Includes: apple or pumpkin butter),Per 100g,173.0,0.39,42.47,0.3
"91404000",Marmalade,Per 100g,246.0,0.3,66.3,0.0
"91407100",Guava paste,Per 100g,292.0,0.1,72.56,0.27
"91407120",Sweet potato paste (Includes: dulce de calabaza),Per 100g,305.0,0.49,75.14,0.34
"91407150",Bean paste,Per 100g,226.0,6.22,49.98,0.47
"91501010",Gelatin dessert (Includes: jello; jigglers; NFS),Per 100g,60.0,1.22,14.19,0.0
"91501020",Gelatin dessert with fruit (Includes: jello),Per 100g,56.0,1.1,13.34,0.01
"91501100",Gelatin salad with vegetables (Includes: jello),Per 100g,61.0,1.47,14.02,0.02
"91511010",Gelatin dessert,Per 100g,20.0,0.83,4.22,0.0
"91520100",Yokan (Includes: Yookan; Japanese dessert,Per 100g,133.0,2.4,30.63,0.24
"91560100",Haupia (Includes: coconut pudding),Per 100g,274.0,1.98,23.52,20.45
"91601000",Italian Ice (Includes: all flavors; NS as to type),Per 100g,128.0,0.4,32.6,0.0
"91601010",Italian Ice,Per 100g,24.0,0.0,5.92,0.0
"91610900",Popsicle,Per 100g,79.0,0.0,19.23,0.24
"91611000",Popsicle (Includes: all flavors; ice pop; push pop; popsicles with sticks),Per 100g,79.0,0.0,19.23,0.24
"91612000",Freezer pop (Includes: all flavors; Fla-Vor-Ice or Flavor ice; popsicles without sticks),Per 100g,79.0,0.0,19.23,0.24
"91621000",Snow cone (Includes: all flavors; shaved ice; NS as to type),Per 100g,128.0,0.4,32.6,0.0
"91621050",Snow cone,Per 100g,24.0,0.0,5.92,0.0
"91700010",Candy,Per 100g,429.0,1.95,86.62,8.26
"91705005",Chocolate candy,Per 100g,535.0,7.65,59.4,29.66
"91705010",Chocolate candy (Includes: chocolate egg; Dove; Hershey bar,Per 100g,535.0,7.65,59.4,29.66
"91705012",Chocolate candy with nuts,Per 100g,545.0,10.99,51.77,33.66
"91705015",Chocolate candy with nuts (Includes: peanut clusters; Dove; Ferrero Rocher; Hershey bar,Per 100g,545.0,10.99,51.77,33.66
"91705020",Chocolate candy with cereal (Includes: Whoppers; Nestle crunch),Per 100g,511.0,7.64,59.67,29.37
"91705200",Chocolate chips (Includes: baking chips,Per 100g,480.0,4.2,63.9,30.0
"91705290",Dark chocolate candy,Per 100g,550.0,5.09,59.97,32.2
"91705300",Dark chocolate candy (Includes: Dove; Hershey bar,Per 100g,550.0,5.09,59.97,32.2
"91705312",Dark chocolate candy with nuts,Per 100g,560.0,8.26,52.18,36.27
"91705315",Dark chocolate candy with nuts (Includes: Dove; Hershey bar,Per 100g,560.0,8.26,52.18,36.27
"91705400",White chocolate candy,Per 100g,539.0,5.87,59.24,32.09
"91705550",Chocolate candy with dried fruit (Includes: raisins; Raisinettes),Per 100g,390.0,4.1,68.4,14.8
"91718300",Ladoo,Per 100g,411.0,6.92,46.74,22.25
"91745035",Cough drops,Per 100g,394.0,0.0,98.3,0.1
"91801000",Chewing gum (Includes: NFS),Per 100g,360.0,0.0,96.7,0.3
"91802000",Chewing gum,Per 100g,268.0,0.0,94.8,0.4
"92100000",Coffee,Per 100g,1.0,0.12,0.0,0.02
"92101920",Frozen coffee drink (Includes: NS as to regular or decaffeinated; 2% or whole milk; plain,Per 100g,68.0,1.56,13.4,0.93
"92101921",Frozen coffee drink,Per 100g,61.0,1.59,13.41,0.1
"92102000",Frozen mocha coffee drink (Includes: 2% or whole milk; chocolate or cocoa flavored; McDonald's McCafe Frappe Mocha; Starbuck's Mocha Frappuccino; NS as to regular or decaffeinated),Per 100g,66.0,1.51,13.07,0.88
"92102010",Frozen mocha coffee drink,Per 100g,59.0,1.54,13.08,0.08
"92102400",Iced Coffee,Per 100g,1.0,0.09,0.0,0.02
"92152000",Coffee and chicory,Per 100g,1.0,0.12,0.0,0.02
"92201010",Coffee substitute,Per 100g,6.0,0.1,1.3,0.04
"92202010",Chicory beverage,Per 100g,7.0,0.22,1.42,0.0
"92302000",Tea,Per 100g,1.0,0.0,0.3,0.0
"92306100",Corn beverage (Includes: corn tea),Per 100g,44.0,0.84,9.4,0.21
"92307500",Iced Tea / Lemonade juice drink (Includes: half and half beverage,Per 100g,34.0,0.2,9.15,0.05
"92307510",Iced Tea / Lemonade juice drink,Per 100g,21.0,0.22,6.12,0.04
"92400000",Soft drink,Per 100g,42.0,0.0,10.36,0.25
"92410110",Water,Per 100g,34.0,0.0,8.8,0.0
"92432000",Fruit juice drink,Per 100g,32.0,0.46,7.16,0.24
"92510610",Fruit juice drink (Includes: Minute Maid fruit punch; Snapple juice drinks),Per 100g,10.0,0.0,2.5,0.0
"92510650",Tamarind drink (Includes: Refresco de tamarindo),Per 100g,109.0,0.64,27.67,0.18
"92510720",Fruit punch,Per 100g,44.0,0.18,10.82,0.06
"92510955",Lemonade,Per 100g,46.0,0.0,12.08,0.0
"92511015",Fruit flavored drink (Includes: Kool-aid Bursts; Little Hug Fruit Drink,Per 100g,64.0,0.0,16.03,0.0
"92512090",Pina Colada,Per 100g,128.0,0.47,25.64,2.79
"92512110",Margarita mix,Per 100g,87.0,0.1,21.4,0.1
"92513000",Slush frozen drink (Includes: Slurpee; Icee; no dairy; slushee or slush; Slush Puppy,Per 100g,28.0,0.0,7.68,0.02
"92513010",Slush frozen drink,Per 100g,11.0,0.0,3.11,0.01
"92530410",Fruit flavored drink,Per 100g,27.0,0.0,6.67,0.0
"92530510",Cranberry juice drink,Per 100g,54.0,0.0,13.52,0.1
"92530950",Vegetable and fruit juice drink,Per 100g,29.0,0.04,7.47,0.01
"92531030",Fruit juice drink (Sunny D) (Includes: Sunny Delight fruit juice drink,Per 100g,54.0,0.13,13.16,0.0
"92550200",Grape juice drink,Per 100g,23.0,0.06,5.51,0.1
"92550350",Orange juice beverage,Per 100g,21.0,0.21,5.42,0.0
"92550360",Apple juice beverage,Per 100g,22.0,0.0,5.1,0.1
"92550380",Pomegranate juice beverage,Per 100g,27.0,0.08,6.56,0.14
"92552030",Fruit juice drink (Capri Sun) (Includes: Capri Sun,Per 100g,39.0,0.0,10.0,0.07
"92610020",Horchata,Per 100g,88.0,1.09,20.45,0.13
"92611010",Frescavena (Includes: refresco de avena; oatmeal beverage made with water),Per 100g,45.0,0.25,10.59,0.15
"92611100",Atole de avena (Includes: oatmeal beverage made with milk),Per 100g,83.0,1.74,15.46,1.58
"92612010",Sugar cane beverage (Includes: guarapo),Per 100g,74.0,0.0,20.17,0.0
"92613010",Atole (Includes: cornmeal beverage),Per 100g,86.0,1.69,16.28,1.54
"92613510",Atole de chocolate (Includes: champurrado; cornmeal beverage with chocolate),Per 100g,103.0,1.8,20.3,1.78
"92801000",Wine,Per 100g,6.0,0.5,1.1,0.0
"92803000",Beer,Per 100g,37.0,0.21,8.05,0.12
"92804000",Shirley Temple,Per 100g,56.0,0.0,14.17,0.0
"92900300",Sports drink,Per 100g,380.0,0.0,97.9,1.01
"93101000",Beer (Includes: beer,Per 100g,43.0,0.46,3.55,0.0
"93106000",Alcoholic malt beverage,Per 100g,68.0,0.0,10.07,0.0
"93106100",Alcoholic malt beverage (Includes: malt liquor; Colt 45; Champale flavored malt liquor; unsweetened; Forty),Per 100g,58.0,0.9,0.27,0.0
"93106500",Hard cider (Includes: hard apple cider),Per 100g,56.0,0.0,5.92,0.0
"93106600",Hard seltzer (Includes: all types),Per 100g,24.0,0.07,0.55,0.0
"93201000",Liqueur (Includes: amaretto; anisette; benedictine; chartreuse; cointreau; creme de menthe; curacao; drambuie; kirsch; kummel; sloe gin; triple sec; schnapps; Jagermeister; cordial),Per 100g,279.0,0.0,33.2,0.11
"93201010",Liqueur,Per 100g,296.0,0.15,33.48,2.74
"93301000",Cocktail,Per 100g,89.0,0.0,7.8,0.19
"93301010",Brandy Alexander (Includes: Grasshopper),Per 100g,238.0,1.05,18.94,3.83
"93301030",Bloody Mary,Per 100g,73.0,0.67,3.8,0.23
"93301032",Cape Cod (Includes: vodka and cranberry juice),Per 100g,98.0,0.0,10.18,0.08
"93301040",Daiquiri,Per 100g,119.0,0.09,15.64,0.1
"93301045",Gelatin shot,Per 100g,102.0,0.24,2.8,0.0
"93301050",Gimlet (Includes: vodka gimlet),Per 100g,188.0,0.1,5.08,0.03
"93301060",Gin and tonic,Per 100g,84.0,0.0,6.57,0.0
"93301075",Greyhound (Includes: vodka and grapefruit juice; Salty Dog),Per 100g,87.0,0.42,6.28,0.36
"93301083",Jagerbomb (Includes: Jagermeister with energy drink),Per 100g,102.0,0.34,15.97,0.03
"93301085",Kamikaze,Per 100g,187.0,0.06,6.93,0.07
"93301090",Manhattan,Per 100g,222.0,0.03,1.82,0.0
"93301100",Margarita (Includes: margarita on the rocks),Per 100g,122.0,0.08,16.06,0.08
"93301110",Martini (Includes: plain gin or vodka martini; unflavored; unsweetened; Gibson cocktail),Per 100g,201.0,0.07,0.15,0.0
"93301111",Martini,Per 100g,187.0,0.09,6.36,0.03
"93301113",Michelada (Includes: beer and tomato juice),Per 100g,33.0,0.66,4.05,0.15
"93301115",Mimosa (Includes: champagne and orange juice),Per 100g,64.0,0.43,6.49,0.18
"93301120",Mint julep,Per 100g,187.0,0.0,5.75,0.01
"93301125",Mojito (Includes: all types),Per 100g,61.0,0.09,2.45,0.03
"93301127",Moscow mule (Includes: cocktail with ginger beer; all types),Per 100g,91.0,0.0,8.6,0.01
"93301130",Old fashioned,Per 100g,164.0,0.16,6.11,0.04
"93301132",Orange Blossom (Includes: gin and  juice),Per 100g,98.0,0.57,9.32,0.26
"93301135",Rob Roy,Per 100g,212.0,0.05,3.6,0.0
"93301136",Rusty Nail,Per 100g,244.0,0.0,8.74,0.03
"93301140",Screwdriver (Includes: Harvey Wallbanger; vodka and orange juice),Per 100g,92.0,0.58,7.66,0.26
"93301141",Seabreeze (Includes: vodka,Per 100g,92.0,0.21,8.23,0.22
"93301142",Seven and Seven (Includes: whiskey and lemon-lime soft drink),Per 100g,87.0,0.04,7.63,0.02
"93301150",Tom Collins (Includes: Vodka Collins),Per 100g,123.0,0.08,16.11,0.08
"93301160",Whiskey sour (Includes: vodka sour; apricot sour; brandy sour; amaretto sour),Per 100g,123.0,0.08,16.11,0.08
"93301170",Whiskey and soda (Includes: scotch,Per 100g,59.0,0.0,0.0,0.0
"93301181",Whiskey and water (Includes: bourbon,Per 100g,59.0,0.0,0.0,0.0
"93301182",Whiskey and cola (Includes: bourbon,Per 100g,89.0,0.0,7.8,0.19
"93301183",Whiskey and diet cola (Includes: Jack Daniel's and Diet Coke; bourbon,Per 100g,60.0,0.08,0.22,0.02
"93301184",Whiskey and ginger ale (Includes: bourbon,Per 100g,83.0,0.0,6.59,0.0
"93301190",Rum and cola (Includes: rum and Coke; Cuba Libre),Per 100g,89.0,0.0,7.8,0.19
"93301191",Rum and diet cola (Includes: rum and Diet Coke),Per 100g,60.0,0.08,0.22,0.02
"93301205",Brandy and cola (Includes: cognac or Hennessy and Coke),Per 100g,89.0,0.0,7.8,0.19
"93301211",Vodka and soda (Includes: vodka and carbonated or seltzer water),Per 100g,59.0,0.0,0.0,0.0
"93301213",Vodka and lemonade,Per 100g,93.0,0.0,9.02,0.0
"93301214",Vodka and cola (Includes: vodka and Coke),Per 100g,89.0,0.0,7.8,0.19
"93301215",Vodka and diet cola (Includes: vodka and Diet Coke),Per 100g,60.0,0.08,0.22,0.02
"93301216",Vodka and energy drink (Includes: Vodka Red Bull; Vegas Bomb),Per 100g,90.0,0.35,7.7,0.0
"93301217",Vodka and water,Per 100g,59.0,0.0,0.0,0.0
"93301218",Vodka and tonic,Per 100g,84.0,0.0,6.57,0.0
"93301230",Sloe gin fizz,Per 100g,66.0,0.03,2.22,0.01
"93301240",Black Russian,Per 100g,279.0,0.04,21.21,0.14
"93301250",White Russian,Per 100g,181.0,2.15,11.17,7.9
"93301275",Champagne punch (Includes: champagne fruit punch),Per 100g,120.0,0.16,11.5,0.06
"93301280",Singapore Sling,Per 100g,93.0,0.12,7.25,0.04
"93301310",Mai Tai,Per 100g,149.0,0.18,16.48,0.07
"93301320",Tequila Sunrise,Per 100g,111.0,0.52,12.62,0.23
"93301360",Long Island iced tea,Per 100g,107.0,0.01,8.66,0.15
"93301370",Fuzzy Navel,Per 100g,107.0,0.57,16.17,0.28
"93301400",Alcoholic coffee drink (Includes: Coffee Royale; Irish coffee; coffee and liqueur; hard or spiked coffee),Per 100g,88.0,0.21,2.1,2.38
"93301500",Frozen daiquiri (Includes: all flavors; strawberry; banana),Per 100g,127.0,0.07,17.65,0.08
"93301510",Frozen margarita,Per 100g,122.0,0.08,16.06,0.08
"93301550",Eggnog,Per 100g,113.0,3.74,6.62,3.45
"93301600",Gin fizz,Per 100g,66.0,0.03,2.22,0.01
"93302000",Rum,Per 100g,160.0,0.08,4.95,4.47
"93404000",Wine cooler (Includes: all types),Per 100g,68.0,0.0,10.07,0.0
"93404550",Sangria,Per 100g,85.0,0.04,7.23,0.02
"93405000",Wine spritzer (Includes: wine and club soda or seltzer water),Per 100g,49.0,0.04,1.62,0.0
"93406000",Glug (Includes: glogg; gluhwein; mulled wine),Per 100g,96.0,0.1,6.24,0.14
"93501000",Brandy (Includes: applejack; cognac; Hennessy; straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"93502000",Whiskey (Includes: bourbon; rye; Southern Comfort; straight up or on the rocks; Jack Daniel's; Fireball),Per 100g,231.0,0.0,0.0,0.0
"93502100",Scotch (Includes: straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"93503000",Gin (Includes: straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"93504000",Rum (Includes: straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"93505000",Vodka (Includes: straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"93505100",Tequila (Includes: straight up or on the rocks),Per 100g,231.0,0.0,0.0,0.0
"94100300",Water beverage,Per 100g,18.0,0.0,4.5,0.0
"95101000",Nutritional drink or shake,Per 100g,101.0,4.22,17.3,1.69
"95201000",Nutritional powder mix (Carnation Instant Breakfast) (Includes: instant breakfast,Per 100g,353.0,19.9,66.2,1.4
"95201010",Nutritional powder mix,Per 100g,358.0,35.8,41.0,5.1
"95201200",Nutritional powder mix (EAS Whey Protein Powder) (Includes: all flavors),Per 100g,385.0,66.67,17.95,5.13
"95201300",Nutritional powder mix (EAS Soy Protein Powder) (Includes: all flavors),Per 100g,405.0,47.62,43.94,3.57
"95201600",Nutritional powder mix (Isopure) (Includes: all flavors),Per 100g,359.0,58.14,29.07,1.16
"95202000",Nutritional powder mix (Muscle Milk) (Includes: all flavors),Per 100g,411.0,45.71,18.5,17.14
"95210000",Nutritional powder mix (Slim Fast) (Includes: all flavors; 3-2-1 Plan; Optima),Per 100g,448.0,8.13,73.92,13.34
"95310200",Energy drink (Full Throttle),Per 100g,46.0,0.25,12.08,0.08
"95310400",Energy drink (Monster),Per 100g,47.0,0.47,11.28,0.0
"95310500",Energy drink (Mountain Dew AMP),Per 100g,46.0,0.25,12.08,0.08
"95310550",Energy drink (No Fear),Per 100g,62.0,0.42,15.0,0.0
"95310555",Energy drink (No Fear Motherload),Per 100g,62.0,0.42,15.0,0.0
"95310560",Energy drink (NOS),Per 100g,44.0,0.0,11.25,0.0
"95310600",Energy drink (Red Bull),Per 100g,43.0,0.46,10.23,0.0
"95310700",Energy drink (Rockstar),Per 100g,58.0,0.34,12.7,0.22
"95310750",Energy drink (SoBe Energize Energy Juice Drink) (Includes: all flavors),Per 100g,45.0,0.0,11.27,0.0
"95310800",Energy drink (Vault) (Includes: all flavors),Per 100g,49.0,0.0,12.99,0.0
"95311000",Energy Drink (Includes: NS as to brand),Per 100g,43.0,0.46,10.23,0.0
"95312400",Energy drink,Per 100g,5.0,0.0,1.38,0.0
"95312560",Energy drink (Ocean Spray Cran-Energy Juice Drink) (Includes: all flavors),Per 100g,15.0,0.0,3.75,0.0
"95312900",Energy drink (XS) (Includes: all flavors),Per 100g,5.0,0.25,0.7,0.08
"95312905",Energy drink (XS Gold Plus) (Includes: all flavors),Per 100g,5.0,0.25,0.7,0.08
"95320200",Sports drink (Gatorade G) (Includes: all flavors; Gatorade,Per 100g,26.0,0.0,6.43,0.0
"95320500",Sports drink (Powerade) (Includes: all flavors),Per 100g,32.0,0.0,7.84,0.05
"95330100",Fluid replacement,Per 100g,10.0,0.0,2.45,0.0
"99991400",Cheese as ingredient in sandwiches,Per 100g,358.0,20.39,5.04,28.44
"99991410",Cheese and Queso as ingredient,Per 100g,362.0,21.92,2.4,29.34
"99992100",Beef as ingredient in recipes,Per 100g,261.0,26.44,0.0,16.52
"99992230",Breakfast meat as ingredient in omelet,Per 100g,252.0,20.81,1.61,17.87
"99992405",Chicken as ingredient in recipes,Per 100g,182.0,28.06,0.0,7.34
"99992610",Fish fillet,Per 100g,195.0,18.16,8.27,10.08
"99995000",Breading or batter as ingredient in food,Per 100g,201.0,6.56,40.08,1.63
"99995130",Wheat bread as ingredient in sandwiches,Per 100g,264.0,11.4,45.42,3.98
"99995135",Wheat bun as ingredient in sandwiches,Per 100g,264.0,11.4,45.42,3.98
"99997520",Green pepper,Per 100g,25.0,0.77,5.14,0.12
"99997525",Red pepper,Per 100g,33.0,0.97,7.15,0.14
"99997800",Dark green vegetables as ingredient in omelet,Per 100g,35.0,2.97,4.51,0.56
"99997802",Tomatoes as ingredient in omelet,Per 100g,25.0,1.1,5.49,0.23
"99997804",Other vegetables as ingredient in omelet,Per 100g,39.0,3.24,5.74,0.39
"99997805",Mirepoix,Per 100g,41.0,1.02,9.06,0.19
"99997810",Vegetables as ingredient in curry,Per 100g,53.0,1.81,11.71,0.2
"99997815",Vegetables as ingredient in soups,Per 100g,50.0,1.87,10.56,0.33
"99997820",Vegetables as ingredient in stews,Per 100g,59.0,1.77,12.67,0.3
"99998130",Sauce as ingredient in hamburgers,Per 100g,272.0,1.34,17.14,22.85
"99998210",Industrial oil as ingredient in food,Per 100g,892.0,0.0,0.0,100.0
